Ambiental;2. Controlar jornada de trabalho;"Realizar acompanhamento
/tratativa do ponto por tipo de demanda ";Realizar integração do sistema selecionado para registro e controle de ponto com outras soluções que estão envolvidas no processo de Controle de Jornada;Sistemas / Infraestrutura;"Evento: Nas tratativas do ponto do colaborador é necessário realizar exportações das batidas dos relógios para importar no sistema RM. (Ex. MD COMUNE, SURICATO, RM...)
Causa: Não existe integração entre as ferramentas de marcação, justificativas, controle de ponto e folha de pagamento.
Consequencia: Baixa efiência e demora no processo, custos elevados com impressão, risco de erros, insatisfação, trabalho manual.";"Solução: Realizar integração do sistemas selecionados para registro e controle de ponto com outras soluções que estão envolvidas no processo de Controle de Jornada (Relógios, sistema de folha de pagamento, sistema SESMT...)
Investimento: Custos de integração.
Ganhos: Agilidade e padronização do processo, segurança, eliminação de atividades e retrabalhos manuais."
Ambiental;2. Controlar jornada de trabalho;Coletar documentos para justificativa do ponto | Protocolar documentos | Enviar protocolo para as áreas de apoio;Analisar as exceções e impactos para definir os papéis e responsabilidades das atividades realizadas entre DP's e operações, relacionadas as tratativas das justificativas legais, afim de padronizar o processo entre os negócios.;Pessoas / Organização;"Evento: As trativas relacionadas as justificativas legais são realizas em algumas unidades pelo DP e outras pelas operações (Ex. Em Manaus, Taubaté e Porto Velho a operação realiza a trativa do ponto e envia para o DP o documento legal da justificativa para arquivamento.)
Causa: Processo divergente entre as unidades.
Consequencia: Despadronização do processo, fragilidade no controle das atividades, segurança.";"Solução: Definir os papéis e responsabilidades das atividades realizadas entre DP's e operações relacionadas as tratativas das justificativas legais, afim de padronizar o processo entre os negócios. 
Investimento: N/A
Ganhos: Conformidade com as leis trabalhistas para evitar possíveis infrações e penalidades, padronização do processo, transparência e imparcialidade, controle eficiente de horas extras e banco de horas, centralização das atividades para gerar maior organização e controle."
Ambiental;2. Controlar jornada de trabalho;Coletar documentos para justificativa do ponto | Protocolar documentos | Enviar protocolo para as áreas de apoio;Realizar revisão dos formulários e regras para automatizar os envios de documentos e solicitações das justificativas legais das ausências dos colaboradores via sistema.;Sistemas / Infraestrutura;"Evento: As solicitações envidas para o DP são realizadas de diferentes formas entre as filiais, algumas entregam fisicamente os documentos, outros protocolam , preenche planilha de controle e realiza o envio por e-mail.
Causa: Processo divergente entre as unidades de negócios e filiais.
Consequencia: Erros nas solitições, falta de rastreabilidade das solicitações e gestão dos prazos de atendimento. ";"Solução: Realizar revisão dos formulários e regras para automatizar os envios de documentos e solicitações das justificativas legais das ausências dos colaboradores via sistema. (Sugestões - Chamado SE /Novo sistema de controle de jornada)
Investimento: N/A
Ganhos: Rastreabilidade das solicitações, melhoria na gestão das pendências e prazos, organização e priorização, eficiência no fluxo de trabalho, melhoria no atendimento. Agilidade, eficiência, colaboração e qualidade nas operações internas da organização."
Ambiental;2. Controlar jornada de trabalho;Aplicar sanção disciplinar;Realizar revisão junto ao Jurídico das diretrizes e politicas que podem ser definidas para as aplicações de sanções, oriundas de faltas injustificadas, para padronizar e normatizar o processo no grupo.;Pessoas / Organização;"Evento: As sanções aplicadas nos colaboradores são decididas pela análise do perfil do colaborador e senso da liderança. Há apenas uma orientação generalista verbal feita pela matriz.
Causa: As regras e diretrizes definidas para aplicar sanções, não estão esclarecidas entre todos os gestores. Não existe uma normatização clara e objetiva para orientação do processo.
Consequencia: Inconsistência nas decisões, falta de transparência e equidade, baixa eficácia disciplinar, e comprometimento da cultura organizacional.";"Solução: Realizar revisão junto ao Jurídico das diretrizes e politicas que podem ser definidas para as aplicações de sanções, oriundas de faltas injustificadas para padronizar e normatizar o processo no grupo.
Investimento: N/A
Ganhos: Ambiente de trabalho saudável, justo e produtivo, onde as regras são claras, a justiça é aplicada de maneira consistente e as infrações são tratadas adequadamente. Eficácia do sistema disciplinar e o cumprimento das normas e valores estabelecidos."
Ambiental;2. Controlar jornada de trabalho;Aplicar sanção disciplinar | Entregar cópia do documento | Protocolar documento;Implantar o controle das sanções disciplinares aplicadas por colaborador por faltas injustificadas, desvio de conduta via sistema.;Sistemas / Infraestrutura;"Evento: O controle das sanções disciplinares são realizadas conforme a processo estabelecido na filial. (EX: Taub/Osa:Lança o tipo de sanção no RM, e inclui em um controle em Excel - Planilha de adv e suspensa | Manaus: Após a aplicação da sanção é entregue para o GP (cópia), depois para o DP (orig.) | Porto velho. Operação retira do banco de horas, envia o documento físico para O DP lançar no RM.)
Causa: Processo despadronizado entre as filiais dos negócios. Não existe uma normatização clara e objetiva para orientação do processo.
Consequencia: Dificuldade na rastreabilidade e acompanhamento do histórico, ações disciplinares inconsistentes entre diferentes gestores, processos manuais demorados e propensos a erros, dificuldade em monitorar o progresso do colaborador.";"Solução: Implantar o controle das sanções disciplinares aplicadas por colaborador por faltas injustificadas, desvio de conduta via sistema. 
Investimento: N/A
Ganhos: Ações disciplinares armazenadas e acessadas de forma organizada e eficiente, rastreabilidade, transparência, diretrizes claras sobre quais infrações levam a quais sanções de forma consistente. Redução de riscos legais e suporte para tomada de decisões."
Ambiental;2. Controlar jornada de trabalho;Analisar tipo de solicitação;Padronizar o envio de todas as solicitações para o DP Matriz via sistema;Fluxo de trabalho / Regras de negócio;"Evento: Algumas solicitações, como bloqueio do ponto, problemas no relógio, tratativas de pontos são realizadas por e-mail.
Causa: Processo de solicitações despadronizado /não aderente entre as filiais e negócios.
Consequencia: Erros nas solicitações, falta de rastreabilidade das solicitações e gestão dos prazos de atendimento. ";"Solução: Padronizar o envio de todas as solicitações para o DP Matriz via sistema.
Investimento: N/A
Ganhos: Rastreabilidade das solicitações, melhoria na gestão das pendências e prazos, organização e priorização, eficiência no fluxo de trabalho, melhoria no atendimento."
Ambiental;2. Controlar jornada de trabalho;Analisar tipo de solicitação | Realizar análise do erro do ponto do colaborador |Investigar causa raiz do problema | Realizar correção do erro;Realizar revisão de SLAs relacionados ao controle de jornada do colaborador,  para atender as necessidades conforme as  automatizações e novos processos estabelecidos.;Fluxo de trabalho / Regras de negócio;"Evento: Demora no retorno das solicitações enviadas para as áreas, muitas vezes pela alta demanda e trabalho manual nas extrações de relatórios, justificativas, análises em diferentes sistemas...
Causa: Trabalho manual, difentes tipos de sistemas, processo despadronizado.
Consequencia: Demora no atendimento, falta de métricas de desempenho, despadronização do processo entre negócios e má alocação de recursos.";"Solução: Realizar revisão de SLAs relacionados ao controle de jornada do colaborador,  para atender as necessidades conforme automatizações e processos estabelecidos.
Investimento: N/A
Ganhos: Melhor gestão do tempo de atendimento, priorização das tarefas, maior produtividade da equipe, gerenciamento das expectativas, facilitar a medição de desempenho."
Ambiental;2. Controlar jornada de trabalho;Geral;Estruturar projeto para automatizar o processo de registro e controle de jornada de trabalho com a implantação de software de controle e registro de ponto eletrônico/aplicativos móveis em todo o grupo.;Sistemas / Infraestrutura;"Evento: Em grande parte das filiais e negócios o controle do ponto eletrônico é manual com diferentes tipos de relógios, controle de justificativas em papeis e planilhas, input de informações manuais nos sistemas e extração de relatórios limitados.
Causa: A ferramenta de controle de ponto de forma digital não está em uso de forma corporativa. 
Consequencia: Baixa efiência e demora no processo, custos elevados com impressão, risco de erros, diversos meios de controle e sistemas de registros de pontos, insatisfação, trabalho manual, dificuldade na gestão de banco de horas, retrabalho e salários pagos incorretamente.";"Solução: Estruturar projeto para automatizar e implantar o processo de registro e controle de jornada de  trabalho com softwares de registro e controle de ponto eletrônico e/ou aplicativos móveis, afim de garantir a gestão de escopo, tempo, custos, recursos humanos, riscos, aquisições, integrações e necessidades de todos os negócios do grupo.
Investimento: Custos de implantação de sistemas e do projeto.
Ganhos:  Melhor gerenciamento, ajustes e tratativa das escalas, maior precisão e transparência em relação às horas trabalhadas, facilidade de uso, redução de fraudes, armazenamento seguro de dados, melhor experiência para os funcionários, gestão online dos registros e BH garantindo que eles sejam pagos corretamente."
Ambiental;2. Controlar jornada de trabalho;"Realizar acompanhamento
/tratativa do ponto por tipo de demanda ";Incluir no cabeçalho do perfil do funcionário no portal RM as informações de escala e de horário efetivo. ;Sistemas / Infraestrutura;"Evento: Durante a tratativa do ponto os líderes operacionais e analistas precisam consultar essas informações em outras telas do RM ou em documentos físicos para identificar se há erros de registro ou não.
Causa: Na tela do espelho do registro de ponto dos funcionários não há informações suficientes para que os líderes possam identificar todos os erros de registro de ponto com facilidade.
Consequencia: Os líderes precisam acessar mais de uma tela para acessar as informações, gerando lentidão no sistema, baixa efiência, demora no processo, risco de erros, além de trabalho manual e dificuldade na gestão do ponto.";"Solução: Inserir as informações de escala e horário efetivo do colaborador no cabeçalho do relatório/tela de espelho do registro de ponto do Portal RM.
Investimento: Horas de customização de tela no RM.(requer vaidação com a TI, para analisar)
Ganhos:  Melhor gerenciamento do ponto dos colaboradores, facilidade e redução do tempo nas atividades dos líderes operacionais."
Ambiental;2. Controlar jornada de trabalho;"Realizar acompanhamento
/tratativa do ponto por tipo de demanda ";Desenvolver relatório via BI com as informações de registro de ponto consolidadas por filial e com opções de filtros diversos para facilitar a gestão das lideranças operacionais.;Sistemas / Infraestrutura;"Evento: Durante a tratativa do ponto os líderes operacionais precisam consultar, analisar e ajustar as informações de cada funcionário do seu time de forma individual. De fato, os líderes precisam abrir todos os relatórios de ponto do seu time e investir tempo analisando o ponto até mesmo dos funcionários que estão corretos e não precisam de ação da liderança.
Causa: O relatório do RM que permite a visão consolidada dos registros de ponto e desvios de todos os funcionários de determinado time ou filial não está disponível para esse perfil de usuário e não é possível liberar o acesso para esses usuários sem liberar junto o acesso de outras ações que fogem dessa alçada de atuação.
Consequencia: Isso faz com que a atividade de gestão do ponto se torne lenta e burocrática, além de gerar excesso de atividades manuais sem valor agregado. Por isso muitos líderes não conseguem fazer a gestão diária, como é recomendado pelo RH e pelo DP, e acabam acumulando atividades no final do mês e atrasando entregas.";"Solução: Desenvolver um relatório BI, a partir dos dados do Portal RM, contendo todas as informações de registro de ponto relevantes para a gestão da jornada de trabalho de forma consolidada e com opções de filtro que facilitem a análise da liderança (Ex: Nome da filial, do time, da escala de trabalho, etc).
Investimento: Horas para desenvolvimento, teste e implantação do relatório BI.
Ganhos:  Reduzir o tempo de análise dos dados de registro de ponto, eliminar excesso de ações manuais, reduzir risco de erros e atrasos, melhorando de forma geral o gerenciamento do ponto pelas lideranças."
Ambiental;2. Controlar jornada de trabalho;"Realizar acompanhamento
/tratativa do ponto por tipo de demanda "; Definir e implementar uma rotina de gestão de mudança, além de definir qual o melhor canal para comunicação desse tipo de mudança com as partes interessadas. ;Fluxo de trabalho / Regras de negócio;"Evento: Quando há a mudança de cargo, função ou filial de determinado funcionário é comum que também haja mudanças no sindicato ao qual este funcionário está filiado, mudanças de salário e benefícios, entre outras. Essas mudanças são feitas pela liderança e nem sempre são inseridas no sistema em tempo hábil ou comunicadas as demais partes interessadas (DP e GP), gerando falhas na gestão do ponto e no pagamento quinzenal desse colaborador.
Causa: Não há um fluxo de trabalho definido para a gestão dessa mudança.
Consequencia: Os times de DP, por muitas vezes, tomam conhecimento da mudança com pouco tempo para execução dos ajustes no sistema, gerando estresse e sobrecarga no time. Além disso, há possibilidade de erros na análise e validação do ponto e erros no pagamento da antecipação quinzenal desse funcionário. ";"Solução: Definir e implementar uma rotina de gestão de mudança, além de definir qual o melhor canal para comunicação desse tipo de mudança com as partes interessadas. 
Investimento: N/A.
Ganhos:  Melhorar a comunicação entre as áreas, reduzir sobrecarga e estresse nas rotinas no DP, facilitar o gerenciamento do ponto e da folha de pagamento dos colaboradores."
